id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
1197,Madrid,Centro,Venta,Piso,463020.0,94.7,4.0,1.0,A reformar,2002,5,True,False,False,False,False,4.97,2024-10-24
1198,Madrid,Salamanca,Venta,Piso,329786.0,63.0,3.0,1.0,Buen estado,1976,9,True,True,False,True,True,,2024-10-15
1199,Madrid,Arganzuela,Venta,Piso,286107.0,70.6,4.0,3.0,Buen estado,1997,5,True,True,False,False,False,7.27,2025-01-22
1200,Madrid,Retiro,Venta,Piso,349758.0,75.3,1.0,1.0,Buen estado,1988,4,False,False,False,True,True,3.43,2025-03-09
1201,Madrid,Salamanca,Alquiler,Piso,403740.0,79.5,4.0,1.0,Buen estado,1968,5,False,False,True,True,True,4.4,2024-11-21
1202,Madrid,Salamanca, Venta ,Piso,365779.0,89.0,2.0,1.0,Buen estado,1982,6,True,True,False,False,True,6.12,2025-03-03
1203,Madrid,Tetuán,Alquiler,Piso,555830.0,111.8,4.0,2.0,Buen estado,1989,9,True,False,False,True,False,5.4,2024-10-14
1204,Madrid,Retiro,Venta,Piso,408289.0,78.9,2.0,1.0,Buen estado,1998,7,,False,False,True,False,3.04,2024-11-03
1205,Madrid,Arganzuela,Venta,Piso,588522.0,100.0,3.0,2.0,Buen estado,2003,Ático,True,False,False,,False,4.51,2025-01-03
1206,Madrid,Chamberí,Venta,Piso,531923.0,109.4,3.0,1.0,Buen estado,1987,7,False,True,False,False,True,5.25,2025-03-20
1207,Madrid,Salamanca,Alquiler,Piso,234417.0,45.2,2.0,1.0,Buen estado,1978,Bajo,False,True,False,False,False,,2024-12-24
1208,Madrid,Tetuán,Venta,Piso,400635.0,80.5,1.0,1.0,Obra nueva,2018,9,True,True,False,False,True,,
1209, Madrid ,Tetuán,Venta,Piso,321369.0,65.5,1.0,1.0,Obra nueva,2021,6,True,True,True,True,False,3.55,2024-12-01
1210,Madrid,Retiro,Alquiler,Estudio,301182.0,49.1,2.0,1.0,Buen estado,1983,4,,False,True,False,True,5.68,2025-01-27
1211,Madrid,Arganzuela,Venta,Piso,325495.0,86.8,1.0,1.0,Buen estado,1999,9,True,True,False,True,False,5.61,2025-02-17
1212,Madrid,Centro,Venta,Piso,253249.0,61.9,2.0,2.0,Reformado,1993,Ático,False,False,False,False,False,6.72,2025-04-07
1213,Madrid,Tetuán,Alquiler,Piso,,67.1,2.0,1.0,Buen estado,1987,7,True,True,False,True,False,,2024-12-16
1214,Madrid,Arganzuela,Venta,Estudio,617629.0,115.1,4.0,1.0,Obra nueva,2021,9,True,True,,True,True,3.07,2025-03-18
1215,Madrid,Salamanca,Venta,Piso,308825.0,67.1,4.0,1.0,Buen estado,1975,2,False,True,False,True,False,5.04,2025-04-02
1216,Madrid,Retiro,Alquiler,Piso,275645.0,50.9,3.0,1.0,Reformado,1967,1,True,True,False,True,True,2.32,2025-03-20
1217,Madrid,Chamberí,Alquiler,Piso,464699.0,95.2,1.0,1.0,Buen estado,2014,2,True,True,False,False,True,3.54,2024-12-13
1218,Madrid,Arganzuela,Venta,Piso,343062.0,73.7,,1.0,Buen estado,1984,3,False,False,False,False,True,6.32,2024-10-16
1219,Madrid,Chamberí,Alquiler,Piso,256415.0,43.6,1.0,2.0,Buen estado,1991,6,True,True,False,False,False,7.1,2025-01-25
1220,Madrid,Arganzuela,Alquiler,Piso,351150.0,72.1,2.0,2.0,Buen estado,1989,Bajo,,True,True,False,True,7.5,2024-12-14
1221,Madrid,Retiro,Venta,Piso,337633.0,67.1,1.0,1.0, Reformado ,1981,7,False,False,False,False,False,5.35,2024-10-14
1222,Madrid, Salamanca ,Alquiler,Piso,,93.2,4.0,1.0, Buen estado ,1970,1,False,False,False,,False,5.61,2025-01-21
1223,Madrid,Retiro,Venta,Ático,352307.0,73.7,3.0,3.0,Buen estado,2001,2,True,False,False,False,False,5.83,2024-12-08
1224,Madrid,Salamanca,Venta,Piso,387392.0,85.1,3.0,1.0,Buen estado,1994,Ático,True,True,False,False,False,6.89,2025-03-06
1225,Madrid,Tetuán,Venta, Ático ,326115.0,63.1,1.0,2.0,Buen estado,1993,1,False,False,False,False,False,3.86,2024-12-28
1226,Madrid,Retiro,Alquiler,Estudio,459293.0,102.0,2.0,1.0,Obra nueva,2023,3,True,True,True,False,False,,2025-01-25
1227,Madrid,Chamberí,Venta,Piso,659715.0,111.0,2.0,1.0,A reformar,1990,7,False,True,,True,True,6.05,2025-01-21
1228,Madrid,Retiro,Alquiler,Piso,416553.0,90.4,3.0,1.0,Buen estado,1987,1,True,True,False,False,False,5.2,2024-12-29
1229,Madrid,Tetuán,Venta,Estudio,397632.0,79.9,3.0,1.0,A reformar,1989,2,False,True,True,False,True,,2025-01-09
1230,Madrid,Centro,Alquiler,Dúplex,398158.0,84.3,4.0,2.0,Buen estado,1981,9,True,True,,True,False,6.62,2024-10-17
1231,Madrid,Arganzuela,Venta,Ático,470459.0,100.6,1.0,1.0,Buen estado,1988,Ático,True,,False,False,False,3.43,
1232,Madrid,Retiro,Venta,Piso,432900.0,85.0,1.0,3.0,A reformar,1969,5,True,False,False,False,False,2.28,2025-04-02
1233,Madrid,Salamanca,Venta,Piso,422579.0,72.1,1.0,1.0,Buen estado,1990,Bajo,False,False,True,False,False,4.75,2025-01-17
1234,Madrid,Retiro,Venta,Ático,360279.0,72.1,6.0,1.0,Obra nueva,2020,3,True,True,False,False,False,,2024-11-19
1235,Madrid,Centro,Venta,Ático,346589.0,82.3,1.0,1.0,Obra nueva,2021,Bajo,True,True,True,False,False,4.26,2024-12-18
1236,Madrid,Salamanca,Alquiler,Ático,,,1.0,1.0,Buen estado,2008,6,True,False,False,True,True,1.09,2025-01-02
1237,Madrid,Arganzuela,Venta,Ático,419437.0,87.3,1.0,1.0,Buen estado,2003,2,True,False,False,True,False,5.0,2025-04-05
1238,Madrid,Retiro,Venta,Piso,564980.0,130.8,1.0,1.0,Buen estado,1976,8,True,False,False,False,False,3.28,2024-12-31
1239,Madrid,Centro,Venta,Dúplex,335359.0,65.0,3.0,1.0,Buen estado,1970,2,True,False,False,False,False,6.99,2025-03-19
1240,Madrid,Centro,Alquiler,Piso,440266.0,69.9,3.0,3.0,Buen estado,1995,Ático,True,False,False,True,False,7.4,2024-12-26
1241,Madrid,Retiro,Venta,Piso,335635.0,61.7,1.0,2.0,Buen estado,1987,Ático,True,False,False,False,False,7.88,2024-11-11
1242,Madrid,Tetuán,Venta,Dúplex,275058.0,61.2,2.0,2.0,Buen estado,2007,7,False,False,False,True,,5.43,2024-11-12
1243,Madrid,Retiro,Venta,Piso,470861.0,96.7,3.0,1.0,Buen estado,1960,4,True,False,False,True,False,6.98,2024-11-28
1244,Madrid,Salamanca,Venta,Piso,,,3.0,1.0,Reformado,1963,9,True,False,False,False,False,5.98,2024-12-05
1245,Madrid,Salamanca,Alquiler,Ático,353520.0,64.6,4.0,1.0,Buen estado,1968,Ático,False,False,False,True,,3.96,2024-12-06
1246,Madrid,Salamanca,Alquiler,Piso,467414.0,86.6,,1.0,Obra nueva,2019,Bajo,True,False,False,True,False,1.6,2025-01-19
1247,Madrid, Tetuán ,Venta,Piso,338074.0,69.6,2.0,1.0,Buen estado,1985,5,True,True,False,True,False,5.72,
1248,Madrid,Tetuán,Venta,Estudio,210691.0,46.7,1.0,1.0,Buen estado,1994,7,False,True,False,True,False,3.84,2025-03-30
1249,Madrid,Centro,Venta,Estudio,287625.0,60.8,,1.0,Buen estado,1958,4,True,False,False,False,True,5.94,2024-12-21
1250,Madrid,Arganzuela,Venta,Piso,364547.0,80.9,2.0,1.0,Reformado,1967,9,True,True,False,True,False,3.92,2024-12-03
1251,Madrid,Retiro,Alquiler,Piso,474414.0,99.7,4.0,5.0,Buen estado,2013,2,True,False,True,False,False,4.15,2024-10-16
1252,Madrid,Retiro,Alquiler,Piso,340568.0,68.9,1.0,1.0,Buen estado,1967,3,False,True,False,True,False,7.26,2025-01-11
1253,Madrid,Tetuán,Venta,Piso,369836.0,71.7,1.0,,Buen estado,1989,2,True,False,False,True,True,3.31,2024-12-30
1254,Madrid,Arganzuela,Venta,Piso,298530.0,69.1,3.0,1.0,Buen estado,1986,6,False,False,False,True,False,5.17,2025-03-10
1255,Madrid,Retiro,Venta,Piso,336529.0,76.6,1.0,1.0,Buen estado,1972,3,True,False,False,False,False,5.65,2025-02-06
1256,Madrid,Retiro,Alquiler,Ático,277185.0,43.5,1.0,1.0,A reformar,1993,9,,False,False,False,False,5.95,2024-10-20
1257,Madrid,Salamanca,Venta,Estudio,467134.0,82.3,1.0,1.0,Buen estado,1990,6,True,False,True,True,False,7.02,2025-03-29
1258,Madrid,Retiro,Venta,Ático,428179.0,91.5,1.0,2.0,Buen estado,1995,2,False,False,False,False,False,2.77,2024-12-14
1259,Madrid,Chamberí,Venta,Ático,410250.0,75.7,1.0,1.0,Reformado,1979,2,False,False,False,True,False,1.18,2024-10-31
1260,Madrid,Retiro,Alquiler,Piso,323571.0,72.9,2.0,1.0,Buen estado,1990,5,True,False,False,False,,,2024-10-20
1261,Madrid,Chamberí,Venta,Chalet,366117.0,70.0,3.0,1.0,Buen estado,1994,5,,False,False,False,False,5.37,2025-01-27
1262,Madrid,Retiro,Alquiler,Piso,342350.0,73.4,2.0,1.0,Obra nueva,2020,8,True,True,True,False,False,4.04,2024-12-28
1263,Madrid,Centro,Alquiler,Piso,,,5.0,1.0,A reformar,1973,2,True,True,True,,False,3.13,2025-02-28
1264,Madrid,Arganzuela,Venta,Piso,,,1.0,1.0,Buen estado,1989,Bajo,,False,False,True,False,4.05,2024-12-06
1265,Madrid,Chamberí,Venta,Piso,536262.0,106.1,4.0,1.0,Obra nueva,2021,1,True,True,False,False,True,5.97,2025-02-12
1266,Madrid,Salamanca,Venta,Chalet,207291.0,40.9,5.0,1.0,Buen estado,1990,7,True,False,False,True,False,6.82,2025-02-12
1267,Madrid,Salamanca,Alquiler,Ático,297459.0,55.1,3.0,1.0,Buen estado,1979,1,True,False,False,True,False,4.35,2024-11-30
1268,Madrid,Retiro,Venta,Piso,407606.0,87.5,7.0,1.0,Buen estado,1970,4,True,False,True,True,False,4.66,2025-03-02
1269,Madrid,Arganzuela,Venta,Piso,192031.0,37.9,4.0,1.0,A reformar,1986,8,True,True,False,True,True,5.08,2025-03-04
1270,Madrid,Chamberí,Venta,Piso,307514.0,59.1,4.0,1.0,Obra nueva,2023,1,True,,,True,False,4.49,2025-01-01
1271,Madrid,Salamanca,Venta,Chalet,299791.0,62.5,1.0,1.0,Buen estado,1981,5,True,False,,True,True,3.62,2025-03-09
1272,Madrid,Salamanca,Alquiler,Piso,392364.0,85.4,5.0,1.0,Buen estado,1967,Ático,True,False,True,True,False,8.57,2025-02-08
1273,Madrid,Centro,Venta,Piso,366780.0,64.8,1.0,1.0,Buen estado,1967,5,False,,True,False,True,5.16,2024-10-20
1274,Madrid,Arganzuela,Venta,Piso,472568.0,88.2,1.0,4.0,Reformado,1987,9,False,True,False,False,False,5.02,2024-11-11
1275,Madrid,Chamberí,Alquiler,Dúplex,285514.0,72.0,2.0,1.0,Buen estado,2009,Bajo,True,False,True,True,False,7.33,2024-10-27
1276,Madrid,Tetuán,Alquiler,Piso,317383.0,68.1,4.0,3.0,Buen estado,1984,2,True,False,False,True,True,3.57,2024-12-09
1277,Madrid,Centro,Venta,Ático,368630.0,76.0,1.0,1.0,Buen estado,1985,6,True,False,False,,False,6.89,2024-12-20
1278,Madrid,Arganzuela,Alquiler,Estudio,738158.0,132.3,3.0,2.0,Buen estado,1973,7,True,True,False,False,False,2.88,2025-01-27
1279,Madrid,Arganzuela,Alquiler,Piso,496161.0,96.4,2.0,1.0,Buen estado,1963,2,True,False,False,False,False,7.99,2025-01-08
1280,Madrid,Arganzuela,Venta,Piso,201252.0,46.0,1.0,2.0,Buen estado,1984,7,False,,False,True,True,,2025-01-16
1281,Madrid,Centro,Venta,Estudio,494804.0,98.6,1.0,2.0,Buen estado,2002,6,False,False,False,True,False,9.71,2025-01-11
1282,Madrid,Tetuán,Venta,Estudio,478009.0,91.1,3.0,,Buen estado,1987,8,True,False,False,True,False,,2025-01-04
1283,Madrid,Centro,Venta,Estudio,529601.0,102.5,1.0,1.0, Obra nueva ,2021,8,True,True,False,True,False,4.3,2025-03-19
1284,Madrid,Arganzuela,Venta,Piso,473799.0,118.8,1.0,2.0,Buen estado,1992,7,True,False,,False,True,4.17,2024-12-24
1285,Madrid,Chamberí,Alquiler,Estudio,335722.0,64.3,1.0,1.0,Buen estado,1973,3,True,True,False,True,False,1.56,2025-02-19
1286,Madrid,Centro,Venta,Piso,285812.0,55.4,,1.0,Buen estado,1983,Bajo,True,True,False,False,True,7.93,2025-02-17
1287,Madrid,Salamanca,Venta,Piso,484775.0,95.4,2.0,1.0,Buen estado,1971,9,True,False,False,False,False,5.36,2024-12-12
1288,Madrid,Retiro,Venta,Piso,336216.0,61.9,2.0,1.0,Buen estado,1982,1,True,False,False,False,False,5.8,2025-03-27
1289,Madrid,Centro,Venta,Piso,400441.0,82.5,1.0,1.0,Buen estado,1965,1,,,True,False,True,7.11,2025-01-23
1290,Madrid,Arganzuela,Venta,Piso,504344.0,109.0,,1.0,Buen estado,1990,Ático,False,False,False,True,False,,2025-02-01
1291,Madrid,Tetuán,Alquiler,Piso,640851.0,120.0,3.0,1.0,Reformado,1964,2,False,False,False,False,False,4.62,2024-12-02
1292,Madrid,Chamberí,Venta,Chalet,388631.0,81.9,1.0,3.0,Buen estado,1979,Ático,True,True,False,False,True,6.03,2024-11-05
1293,Madrid,Centro,Venta,Piso,369173.0,75.0,2.0,1.0,Buen estado,1967,2,False,False,False,True,False,5.63,2025-03-25
1294,Madrid,Centro,Venta,Piso,432190.0,86.2,4.0,1.0,Buen estado,1967,9,True,True,False,False,False,4.38,2025-02-10
1295,Madrid,Retiro,Venta,Chalet,449438.0,94.0,3.0,1.0,Buen estado,1969,Ático,False,False,False,False,False,5.45,2025-04-03
1296,Madrid,Arganzuela,Venta,Piso,,93.0,1.0,1.0,Buen estado,1966,Bajo,False,False,False,True,True,5.92,2024-11-26
1297,Madrid,Salamanca,Alquiler,Estudio,292755.0,55.7,3.0,1.0,Buen estado,1956,Bajo,False,False,False,True,False,4.29,2024-12-01
1298,Madrid,Centro,Venta,Estudio,435465.0,73.1,1.0,3.0,Buen estado,1993,Ático,False,False,False,True,False,5.08,2025-02-23
1299,Madrid,Chamberí,Venta,Dúplex,430167.0,91.8,1.0,1.0,Buen estado,1975,6,False,False,False,True,True,8.62,
1300,Madrid,Salamanca,Venta,Piso,400115.0,82.7,4.0,2.0,Obra nueva,2021,7,True,True,True,False,True,2.53,2024-10-14
1301,Madrid,Centro,Venta,Piso,,74.9,4.0,2.0,Buen estado,1983,6,True,False,False,False,,6.09,2024-10-22
1302,Madrid,Retiro,Venta,Estudio,442572.0,95.1,3.0,1.0,Obra nueva,2021,7,False,True,False,False,False,4.23,2025-03-06
1303,Madrid,Tetuán,Alquiler,Chalet,451997.0,83.3,3.0,1.0,Buen estado,1972,6,True,True,False,False,False,4.16,2025-02-10
1304,Madrid,Tetuán,Venta,Estudio,370558.0,77.6,4.0,3.0,Buen estado,1996,7,True,False,False,False,True,4.32,2024-12-07
1305,Madrid,Arganzuela,Venta,Piso,291322.0,73.5,1.0,1.0,Buen estado,1978,8,False,False,False,False,False,2.36,2024-10-25
1306,Madrid,Retiro,Alquiler,Piso,342290.0,80.0,1.0,1.0, Buen estado ,1989,7,True,True,False,True,True,5.43,2025-03-17
1307,Madrid,Arganzuela,Venta,Estudio,489680.0,85.3,1.0,1.0,Buen estado,1991,4,False,False,False,False,True,4.9,2024-11-27
1308, Madrid ,Centro,Venta,Piso,287479.0,53.8,1.0,,Buen estado,1957,Ático,False,,False,False,True,4.05,2025-01-03
1309,Madrid,Tetuán,Alquiler,Estudio,559259.0,102.4,3.0,1.0,Buen estado,1959,4,False,True,False,False,False,4.92,2025-01-16
1310,Madrid,Centro,Alquiler,Estudio,468656.0,81.4,2.0,1.0,Obra nueva,2021,2,True,True,False,True,False,4.03,2025-03-17
1311,Madrid,Chamberí,Venta,Estudio,265488.0,53.7,1.0,1.0,Buen estado,1975,2,False,True,True,True,True,5.64,2024-11-22
1312,Madrid,Chamberí,Venta,Piso,379636.0,61.7,2.0,,Obra nueva,2021,4,True,False,False,False,False,2.74,2024-12-08
1313,Madrid,Chamberí,Venta,Chalet,270752.0,53.1,3.0,,Buen estado,2008,4,True,True,False,False,True,6.59,2025-01-08
1314,Madrid,Arganzuela,Venta,Dúplex,489503.0,90.3,2.0,2.0,Reformado,1999,Bajo,False,,True,False,True,6.74,2024-10-25
1315,Madrid,Retiro,Venta,Estudio,250600.0,49.3,1.0,1.0,Buen estado,1986,3,,False,False,True,False,3.18,2025-02-10
1316,Madrid,Retiro,Alquiler,Dúplex,322732.0,75.8,2.0,,Obra nueva,2022,4,True,True,True,True,True,4.75,2024-11-16
1317,Madrid,Arganzuela,Alquiler,Estudio,491092.0,98.0,1.0,1.0,Buen estado,1984,Bajo,True,False,True,False,False,2.35,2025-01-29
1318,Madrid,Centro,Alquiler,Dúplex,497861.0,100.5,1.0,1.0,A reformar,1965,9,False,False,False,False,False,5.43,2025-03-14
1319,Madrid,Salamanca,Alquiler,Piso,558186.0,98.4,6.0,3.0,Buen estado,1973,Ático,False,False,False,False,,3.81,2024-11-08
1320,Madrid,Chamberí,Alquiler,Piso,,,2.0,1.0,Buen estado,1985,7,False,False,True,False,True,3.97,
1321,Madrid,Centro,Alquiler,Piso,354374.0,74.2,2.0,1.0, Buen estado ,1987,5,False,False,False,False,False,4.27,2024-11-13
1322,Madrid,Salamanca,Alquiler,Piso,542028.0,97.2,3.0,1.0,Buen estado,1971,Bajo,True,True,False,False,True,3.38,2024-12-10
1323,Madrid,Centro,Venta,Piso,354130.0,63.5,4.0,1.0,Buen estado,1992,5,True,,False,False,False,5.0,2025-01-23
1324,Madrid,Retiro,Venta,Piso,713948.0,122.6,5.0,2.0,Obra nueva,2022,6,True,False,False,True,False,2.11,2024-12-06
1325,Madrid,Chamberí,Alquiler,Piso,,47.6,3.0,1.0,Buen estado,1979,7,True,False,False,True,False,3.62,2025-02-18
1326,Madrid,Arganzuela,Venta,Piso,426757.0,83.6,3.0,1.0,Buen estado,2003,Bajo,True,False,False,True,False,3.16,2025-02-18
1327,Madrid,Salamanca,Venta,Piso,493812.0,94.8,2.0,1.0,A reformar,1957,2,False,False,False,False,False,6.41,2025-01-28
1328,Madrid,Salamanca,Venta,Piso,394694.0,79.1,7.0,2.0,Reformado,1994,2,False,,False,False,False,3.7,2025-03-05
1329, Madrid ,Salamanca,Alquiler,Chalet,569327.0,105.9,3.0,1.0, Obra nueva ,2022,4,True,True,False,True,False,5.62,2025-01-24
1330,Madrid,Centro,Alquiler,Estudio,347315.0,63.9,3.0,1.0,Reformado,2003,5,False,False,False,True,False,3.59,2025-01-05
1331,Madrid,Salamanca,Alquiler,Ático,228705.0,49.8,1.0,1.0,Buen estado,1979,2,True,False,True,True,True,7.49,2025-04-06
1332,Madrid,Centro,Venta,Piso,419928.0,85.3,4.0,1.0,Buen estado,1976,9,True,True,True,True,False,6.31,2025-03-24
1333,Madrid,Centro,Venta,Ático,410987.0,80.7,,1.0,Obra nueva,2021,3,True,False,True,True,True,4.68,2024-12-25
1334,Madrid, Salamanca , Venta ,Piso,379551.0,81.8,6.0,1.0,Obra nueva,2023,2,False,False,False,True,True,7.3,2025-02-19
1335,Madrid,Tetuán,Venta,Piso,482028.0,91.4,1.0,,Buen estado,1980,8,True,,False,True,,7.25,2025-01-04
1336, Madrid ,Arganzuela,Venta,Piso,196393.0,52.9,2.0,2.0,Obra nueva,2022,4,True,True,False,True,False,9.1,2024-12-09
1337,Madrid,Retiro,Alquiler,Chalet,,,3.0,2.0,Buen estado,2001,Bajo,False,True,False,False,False,5.14,2025-01-12
1338,Madrid,Retiro,Venta,Piso,295865.0,61.9,1.0,1.0,Buen estado,1984,Ático,True,False,False,False,False,2.32,2024-11-09
1339,Madrid,Centro,Venta,Estudio,,81.4,1.0,3.0,Buen estado,2002,3,True,False,True,,True,4.16,2025-03-06
1340,Madrid,Tetuán,Alquiler,Ático,315665.0,66.8,5.0,1.0,Buen estado,1975,9,True,False,False,False,False,4.43,2024-12-07
1341,Madrid,Retiro,Venta,Estudio,310375.0,70.2,3.0,2.0,Obra nueva,2022,Ático,True,True,True,False,True,3.78,2024-11-13
1342,Madrid,Arganzuela,Venta,Estudio,361925.0,85.0,1.0,1.0,Buen estado,2020,8,,False,False,False,True,3.47,2025-03-07
1343,Madrid,Chamberí,Alquiler,Piso,416571.0,81.3,4.0,1.0,Buen estado,1975,6,False,False,False,True,False,2.3,2025-01-22
1344,Madrid,Salamanca,Venta,Piso,443668.0,83.3,5.0,3.0,Buen estado,1993,3,True,False,False,False,True,5.81,2025-01-31
1345,Madrid,Salamanca,Venta,Piso,498162.0,102.7,2.0,1.0,Buen estado,1995,8,True,,False,False,False,,2025-01-18
1346,Madrid,Retiro,Venta,Estudio,211378.0,45.8,1.0,1.0,A reformar,1996,7,True,False,False,True,True,3.06,2025-01-23
1347,Madrid,Chamberí,Venta,Piso,331832.0,62.2,3.0,2.0,Obra nueva,2019,8,False,False,True,False,True,5.6,2025-02-21
1348,Madrid,Salamanca,Venta,Piso,451332.0,93.2,2.0,1.0,Buen estado,1995,2,True,False,,False,True,3.79,2025-03-01
1349,Madrid,Retiro,Alquiler,Piso,235675.0,55.7,4.0,1.0,Reformado,1977,1,True,False,,True,True,5.36,2024-11-08
1350,Madrid,Retiro,Venta,Piso,302639.0,70.4,4.0,1.0,Buen estado,1984,5,True,False,False,True,False,2.9,2024-12-26
1351,Madrid,Retiro,Venta,Piso,516981.0,93.4,1.0,1.0,Obra nueva,2019,9,True,False,True,True,True,7.35,2025-01-24
1352,Madrid,Salamanca,Alquiler,Piso,418827.0,97.5,1.0,3.0,Buen estado,1962,2,True,False,,True,False,3.93,2025-02-11
1353,Madrid,Salamanca,Venta,Piso,292681.0,56.9,3.0,1.0,Reformado,1997,6,False,True,False,True,False,,
1354,Madrid,Tetuán,Venta,Piso,434637.0,87.2,2.0,2.0,Buen estado,1968,6,False,,False,True,True,5.55,2025-02-07
1355,Madrid,Arganzuela,Alquiler,Piso,336542.0,68.6,6.0,1.0,Buen estado,1990,Ático,True,False,False,False,,5.6,2025-02-03
1356, Madrid ,Centro,Venta,Piso,443589.0,100.3,2.0,1.0,Obra nueva,2018,9,True,,False,True,False,5.76,
1357,Madrid,Tetuán,Venta,Piso,239846.0,45.2,4.0,1.0,Buen estado,1965,8,True,False,False,False,True,6.55,2024-10-20
1358,Madrid,Arganzuela,Alquiler,Estudio,403839.0,109.9,3.0,3.0,Buen estado,1970,2,False,False,False,True,False,3.95,2024-10-15
1359,Madrid,Tetuán,Venta,Dúplex,452252.0,88.3,3.0,2.0,Buen estado,1982,Ático,False,True,False,False,True,2.48,2024-11-09
1360,Madrid,Arganzuela,Venta,Piso,424302.0,80.8,3.0,1.0,Buen estado,2007,9,True,False,False,True,False,3.52,2024-10-22
1361,Madrid,Tetuán,Venta,Dúplex,187921.0,39.3,1.0,1.0,Buen estado,1994,Bajo,,True,False,True,False,5.6,2024-11-08
1362,Madrid,Arganzuela,Alquiler,Piso,326692.0,61.6,,3.0, Buen estado ,2008,3,True,,True,False,True,4.48,2024-12-10
1363,Madrid,Arganzuela,Alquiler,Piso,339059.0,73.5,1.0,3.0,Buen estado,1964,8,False,False,False,False,False,2.73,2025-03-13
1364,Madrid,Retiro,Venta,Piso,342798.0,69.8,1.0,1.0,Reformado,1959,Bajo,False,True,False,True,False,2.66,2025-01-04
1365,Madrid,Centro,Venta,Piso,,94.7,1.0,1.0,Buen estado,1994,6,False,False,True,False,False,4.59,2024-12-13
1366,Madrid,Salamanca,Venta,Piso,413906.0,83.8,1.0,1.0,Buen estado,2008,2,True,False,True,True,False,3.21,2024-11-24
1367,Madrid,Retiro,Alquiler,Piso,,96.9,3.0,3.0,A reformar,1965,Ático,True,False,False,False,True,4.43,2024-11-21
1368,Madrid,Salamanca,Venta,Piso,402339.0,82.3,5.0,1.0,Buen estado,1983,Bajo,True,True,True,False,True,7.3,2024-12-24
1369,Madrid,Centro,Venta,Piso,,,2.0,3.0,Reformado,1973,4,False,True,False,True,True,4.22,
1370,Madrid,Salamanca,Venta,Piso,583876.0,106.6,5.0,1.0,Buen estado,1996,3,True,True,True,False,True,4.32,2025-02-12
1371,Madrid,Tetuán,Alquiler,Piso,299975.0,61.3,1.0,1.0,Buen estado,1989,Bajo,True,False,False,False,True,7.17,2024-12-29
1372,Madrid,Centro,Venta,Piso,,,2.0,1.0,Buen estado,1992,Ático,True,True,False,False,False,2.87,2024-12-07
1373,Madrid,Salamanca,Venta,Chalet,398093.0,78.2,,3.0,Buen estado,1981,3,True,False,False,,False,3.53,2025-02-28
1374,Madrid,Arganzuela,Alquiler,Piso,425299.0,83.0,2.0,1.0,Buen estado,2010,1,True,False,False,True,True,3.48,2025-03-20
1375,Madrid,Tetuán,Venta,Chalet,394207.0,73.4,1.0,3.0,Buen estado,1964,2,False,True,False,True,,2.74,2024-12-10
1376,Madrid,Tetuán,Alquiler,Chalet,462118.0,89.5,1.0,1.0,Buen estado,1980,Bajo,True,True,False,,False,4.24,2024-10-09
1377,Madrid,Centro,Alquiler,Estudio,234823.0,51.2,2.0,2.0,Buen estado,2008,2,False,False,False,True,False,5.65,2024-10-09
1378,Madrid,Salamanca,Alquiler,Piso,615537.0,123.8,2.0,3.0,Buen estado,1973,Ático,True,False,False,,True,3.29,2025-01-14
1379,Madrid,Retiro,Alquiler,Piso,511877.0,96.2,4.0,1.0,Obra nueva,2020,Bajo,True,True,,,False,7.31,2024-11-19
1380,Madrid,Arganzuela,Venta,Piso,241767.0,52.9,5.0,1.0,Buen estado,1979,1,True,True,True,False,True,3.42,2024-11-13
1381,Madrid,Arganzuela,Venta,Piso,449202.0,101.4,2.0,1.0,Buen estado,1988,9,False,True,False,True,True,4.43,2025-02-15
1382,Madrid,Retiro,Alquiler,Ático,437548.0,85.3,5.0,2.0,Buen estado,1991,7,True,True,False,True,False,5.15,2024-12-17
1383,Madrid,Chamberí,Venta,Piso,,83.3,3.0,2.0,Buen estado,1966,9,False,False,False,False,False,8.09,2025-01-01
1384,Madrid,Salamanca,Alquiler,Piso,285578.0,69.3,2.0,4.0,Reformado,2002,9,True,False,False,True,False,4.01,2025-02-07
1385,Madrid,Salamanca,Alquiler,Estudio,,98.0,2.0,1.0,Buen estado,1969,7,True,False,False,False,False,2.59,2025-01-17
1386,Madrid,Tetuán,Venta,Ático,393296.0,78.1,1.0,1.0,Buen estado,1994,8,True,True,False,True,True,4.78,2024-10-16
1387,Madrid,Arganzuela,Venta,Piso,500027.0,97.8,4.0,3.0,A reformar,2006,6,False,True,False,True,False,5.06,2025-03-11
